Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
900,4,2,Furnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,32000,6600000
500,2,1,Semi-Furnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,32000,3700000
715,2,2,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,5666,5600000
600,2,2,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,11667,7000000
540,2,1,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,11667,3500000
810,3,2,Semi-Furnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,11111,9000000
900,3,2,Semi-Furnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,11111,6000000
1000,3,2,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,11111,6000000
1000,2,2,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,6667,7500000
990,3,2,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,4040,4000000
450,2,1,Semi-Furnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,7778,3500000
1000,2,2,Unfurnished,Laxmi Nagar, East Delhi,Laxmi Nagar,1,Ready_to_move,New_Property,Apartment,5000,5000000
1000,3,3,Furnished,Laxmi Nagar, East Delhi,"Laxmi Nagar carpet area 1000 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Furnished bathroom 3 balcony 1 It's a 1st floor Builder Floor Apartment in a building of total 4 floors. The age of construction for this Builder Floor Apartment is between 10 to 15 years. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Vipul Jain",1,Ready_to_move,Resale,Builder_Floor,5666,12500000
450,2,2,Semi-Furnished,Laxmi Nagar, East Delhi,"Laxmi Nagar super area 450 sqft status Ready to Move floor 3 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Main Road bathroom 2 balcony 1 ownership Freehold Newly Constructed Property East Facing Property This Builder Floor Apartment at 3rd faces East & overlooks Main Road offering a beautiful view from the house. with airy interiors. The type of ownership is Freehold. The Builder Floor Apartment is newly constructed. Bank loans available from LIC Housing Finance, Kotak Mahindra Bank, Indiabulls. Flooring of type Marble covers maximum part of the house. The location has easy access to, Dena Bank (0 km ), Delhi Convent School (0 km ), DDA Market (0 km ) and Nirman Vihar Metro Station (2 km ). read more Contact Owner View Phone No. Share Feedback Owner Sonia",1,Ready_to_move,New_Property,Builder_Floor,5666,2550000
1200,3,2,Semi-Furnished,Vasundhara, East Delhi,"Mahesh Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,Apartment,9655,12500000
900,2,2,Unfurnished,Vasundhara, East Delhi,"Mangal Apartment, Vasundhara Enclave",114,Ready_to_move,Resale,Apartment,,9000000
1600,4,3,Furnished,Vasundhara, East Delhi,"Mangal Apartment, Vasundhara Enclave carpet area 1600 sqft status Ready to Move floor 4 out of 7 floors transaction Resale furnishing Furnished facing South - East overlooking Garden/Park, Main Road society Mangal Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Fully furnished , complete marble flooring, ready to move in. Contact Owner View Phone No. Share Feedback Owner Shailendra",1,Ready_to_move,Resale,Apartment,,20000000
1332,3,2,Semi-Furnished,Karol Bagh, Central Delhi,"Beadon Pura, Karol Bagh How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 148 sqyrd status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished bathroom 2 balcony 3 ownership Freehold Contact Now Enquire Now Auction By Bank",1,Ready_to_move,Resale,Builder_Floor,14776,6540000
1500,3,3,Unfurnished,Karol Bagh, Central Delhi,"DDA Mig Flat, Prasad Nagar, Karol Bagh",2,Ready_to_move,Resale,Apartment,14092,16000000
1143,2,2,Unfurnished,Karol Bagh, Central Delhi,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,Ready_to_move,Resale,Apartment,125984,16000000
950,2,2,Furnished,Karol Bagh, Central Delhi,"DDA MIG Flats Prasad Nagar Phase 2, Prasad Nagar, Karol Bagh",1,Ready_to_move,Resale,Apartment,8761,12500000
530,4,1,Semi-Furnished,Karol Bagh, Central Delhi,"Dev Nagar, Karol Bagh",1,Ready_to_move,Resale,Apartment,14776,6800000
720,2,1,Semi-Furnished,Karol Bagh, Central Delhi,"Dev Nagar, Karol Bagh",1,Ready_to_move,Resale,Builder_Floor,9722,7000000
535,2,1,Furnished,Karol Bagh, Central Delhi,"Dev Nagar, Karol Bagh",1,Ready_to_move,New_Property,Apartment,7290,3900000
1280,3,3,Furnished,Karol Bagh, Central Delhi,Karol Bagh,2,Ready_to_move,Resale,Builder_Floor,14092,15000000
675,2,2,Semi-Furnished,Karol Bagh, Central Delhi,Karol Bagh,1,Ready_to_move,Resale,Builder_Floor,14815,10000000
1206,3,3,Semi-Furnished,Karol Bagh, Central Delhi,Karol Bagh,1,Ready_to_move,Resale,Builder_Floor,16584,20000000
345,1,1,Semi-Furnished,Karol Bagh, Central Delhi,Karol Bagh,1,Ready_to_move,Resale,Builder_Floor,125984,5500000
468,2,2,Unfurnished,Karol Bagh, Central Delhi,Karol Bagh,1,Ready_to_move,Resale,Builder_Floor,8761,4100000
1200,3,2,Semi-Furnished,Karol Bagh, Central Delhi,Karol Bagh,1,Ready_to_move,Resale,Builder_Floor,7290,14500000
1600,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"Karol Bagh carpet area 1600 sqft status Ready to Move floor 3 out of 3 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Near to Karol Bagh Metro station...................................... Its a very peaceful location ....................................................................................................................... read more Contact Agent View Phone No. Share Feedback Agent S R B Properties",1,Ready_to_move,New_Property,Builder_Floor,8761,24000000
576,2,2,Unfurnished,Karol Bagh, Central Delhi,"Prasad Nagar, Karol Bagh",1,Ready_to_move,Resale,Apartment,14815,5000000
1135,3,3,Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,Apartment,22222,25000000
1135,3,3,Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,Apartment,22222,25000000
1775,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,Apartment,14366,25500000
1135,3,3,Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,Apartment,14366,25000000
1252,2,2,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,Apartment,14776,18500000
2000,4,4,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,Apartment,14776,39700000
1017,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Ready_to_move,New_Property,Apartment,14776,22000000
1775,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,Apartment,14366,25500000
987,2,2,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Ready_to_move,New_Property,Apartment,14366,17000000
1912,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,Apartment,14382,27500000
5236,5,7,Unfurnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",3,Almost_ready,New_Property,Apartment,14092,73700000
2805,4,4,Unfurnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,Apartment,14092,52300000
1775,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,New_Property,Apartment,14366,25500000
1501,3,2,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,Resale,Apartment,13324,20000000
1135,3,3,Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",2,Almost_ready,Resale,Apartment,13324,24500000
1200,3,2,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Almost_ready,Resale,Apartment,13324,20900000
2200,3,3,Semi-Furnished,Karol Bagh, Central Delhi,"The Amaryllis, Karol Bagh",1,Ready_to_move,New_Property,Apartment,13324,43100000
1550,3,2,Semi-Furnished,Dwarka,  South West Delhi ,Aashirwaad Chowk,1,Ready_to_move,Resale,Apartment,,13200000
1470,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,14500000
1500,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,14900000
1850,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15500000
1380,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15000000
1700,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,17200000
540,2,2,Semi-Furnished,Dwarka,  South West Delhi ,"Adarsh Homes, Dwarka Mor",1,Ready_to_move,New_Property,Apartment,5000,3000000
540,2,2,Semi-Furnished,Dwarka,  South West Delhi ,"Adarsh Homes, Dwarka Mor",1,Ready_to_move,New_Property,Apartment,5000,3000000
540,2,2,Semi-Furnished,Dwarka,  South West Delhi ,"Adarsh Homes, Dwarka Mor",1,Ready_to_move,New_Property,Apartment,5000,3000000
1600,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Ashirwad Apartments, Dwarka",1,Ready_to_move,Resale,Apartment,3524,15600000
1600,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Ashirwad Apartments, Dwarka",1,Ready_to_move,Resale,Apartment,,15600000
1200,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Ashirwad Apartments, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,3524,15500000
1200,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Ashirwad Apartments, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,24718,15500000
1200,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Ashirwad Apartments, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,24718,15500000
1560,3,2,Furnished,Dwarka,  South West Delhi ,"Ashoka Apartments, Dwarka Sector 12",2,Ready_to_move,Resale,Apartment,3524,15800000
1800,4,3,Furnished,Dwarka,  South West Delhi ,"Ashoka Enclave Apartment, Dwarka Sector 11",1,Ready_to_move,Resale,Apartment,3524,19200000
1500,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,14000000
1600,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15800000
1480,3,2,Furnished,Dwarka,  South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15800000
1550,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Bank Apartments, Aashirwaad Chowk, Dwarka carpet area 1550 sqft status Ready to Move floor 7 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road society Bank Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 3 ownership Freehold A spacious 3 Bedroom flat is available for sale in Dwarka , New Delhi.it is cornor building plenty of sunlight and airy. It is located on the 2 Floor. It has a covered area of 1500 Sq-ft. The flat has vitrified tiles & Mosiac flooring. The flat has 24 Hours Available water supply and No/Rare Powercut.. The property is fantastically located and is much sought-after. The property is available at a very competitive Price. read more Contact Agent View Phone No. Share Feedback Sikka Realtors Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users CRISIL Rating No of employees 12 Sikka Realtors Certified Agent Locality Superstar Aashirwaad Chowk, Dwarka 2500+ Buyers Served",1,Ready_to_move,Resale,Apartment,,15800000
1400,3,2,Furnished,Dwarka,  South West Delhi ,"Chanakya Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15000000
2160,4,3,Unfurnished,Dwarka,  South West Delhi ,"Chander Lok Apartment, Dwarka Sector 19",1,Ready_to_move,Resale,Apartment,3524,21000000
1400,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Chopra Apartment, Dwarka Sector 23",1,Ready_to_move,Resale,Apartment,3524,13500000
1525,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Chopra Apartment, Dwarka Sector 23",1,Ready_to_move,Resale,Apartment,3524,14200000
750,1,1,Furnished,Dwarka,  South West Delhi ,"DDA Flats Sector 14, Dwarka Sector 14",2,Ready_to_move,Resale,Apartment,,4600000
1214,2,2,Furnished,Dwarka,  South West Delhi ,"Defence Officers Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,12600000
1387,4,4,Unfurnished,Dwarka,  South West Delhi ,"Delhi Homes Yojana, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,4247,5890000
1387,4,4,Unfurnished,Dwarka,  South West Delhi ,"Delhi Homes Yojana, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,4247,5890000
1387,4,4,Unfurnished,Dwarka,  South West Delhi ,"Delhi Homes Yojana, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,4247,5890000
1850,3,4,Semi-Furnished,Dwarka,  South West Delhi ,Dwarka,1,Ready_to_move,Resale,Apartment,3524,24000000
500,2,2,Semi-Furnished,Dwarka,  South West Delhi ,Dwarka Mor,1,Ready_to_move,New_Property,Builder_Floor,6111,3200000
680,3,2,Semi-Furnished,Dwarka,  South West Delhi ,Dwarka Mor,1,Ready_to_move,New_Property,Builder_Floor,6111,3400000
450,2,2,Unfurnished,Dwarka,  South West Delhi ,Dwarka Mor,1,Ready_to_move,Resale,Builder_Floor,5794,2900000
765,3,2,Semi-Furnished,Dwarka,  South West Delhi ,Dwarka Mor,1,Ready_to_move,Resale,Builder_Floor,5794,3800000
1150,3,2,Semi-Furnished,Dwarka,  South West Delhi ,Dwarka Sector 16B,1,Ready_to_move,New_Property,Builder_Floor,3524,6800000
400,1,1,Semi-Furnished,Dwarka,  South West Delhi ,"Dwarka Sector 3 carpet area 400 sqft status Ready to Move floor 1 out of 4 floors transaction New Property furnishing Semi-Furnished facing West overlooking Main Road bathroom 1 balcony 1 ownership Freehold Newly Constructed Property 1BHK freehold property , reserved parking, ample space for visitor parking, bathrooms with modern facilities, complete light in all room, wooden wardrobes in bedrooms, separate electric & water meter connection, separate water tank at roof, electronic door lock system with intercom facility, wall to wall POP work, fall ceiling work in all rooms, royal paint work in all rooms, 24X7 running water, branded electric fittings, modular kitchen with electronic chimney, marble vitrified tile flooring, near to metro station, well connected to main road ect. 80 to 90 home loan available. Ready to move read more Contact Agent View Phone No. Share Feedback Agent S.B. Associates 4000+ Buyers Served",1,Ready_to_move,New_Property,Builder_Floor,3524,1850000
1900,3,3,Furnished,Dwarka,  South West Delhi ,"Gold Croft Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,25000000
1750,3,3,Furnished,Dwarka,  South West Delhi ,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,17200000
1700,3,2,Furnished,Dwarka,  South West Delhi ,"Green Heavens Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,10700,16500000
1650,3,3,Furnished,Dwarka,  South West Delhi ,"Hum Sub Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,18000000
1400,3,2,Unfurnished,Dwarka,  South West Delhi ,"Indraprastha Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,3524,11400000
1000,2,2,Semi-Furnished,Dwarka,  South West Delhi ,"Kailash Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,10700,10700000
1500,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Karuna Vihar Apartment, Dwarka",2,Ready_to_move,Resale,Apartment,3524,16000000
1500,3,2,Unfurnished,Dwarka,  South West Delhi ,"Kunj Vihar Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,3524,17400000
1500,3,2,Unfurnished,Dwarka,  South West Delhi ,"Kunj Vihar Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,22222,17400000
1500,3,2,Unfurnished,Dwarka,  South West Delhi ,"Kunj Vihar Apartment, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,22222,17400000
1050,2,2,Unfurnished,Dwarka,  South West Delhi ,"LNT Apartments, Dwarka",1,Ready_to_move,Resale,Apartment,3524,10500000
1800,4,2,Semi-Furnished,Dwarka,  South West Delhi ,"MeeraBai Apartment, Dwarka Sector 5",1,Ready_to_move,Resale,Apartment,3524,16500000
1001,3,2,Furnished,Dwarka,  South West Delhi ,"Mitya Homes, Dwarka Mor",1,Ready_to_move,New_Property,Builder_Floor,5794,5800000
2000,4,3,Furnished,Dwarka,  South West Delhi ,"Mohinder Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,31500000
2300,4,4,Furnished,Dwarka,  South West Delhi ,"Mohinder Apartments, Dwarka",1,Ready_to_move,Resale,Apartment,3524,31500000
1900,4,4,Semi-Furnished,Dwarka,  South West Delhi ,"Mohinder Apartments, Dwarka Sector 12",1,Ready_to_move,Resale,Apartment,3524,30000000
1350,3,2,Unfurnished,Dwarka,  South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,3800,5130000
700,2,1,Semi-Furnished,Dwarka,  South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Almost_ready,New_Property,Apartment,3524,2400000
1350,3,2,Unfurnished,Dwarka,  South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,3800,5130000
1350,3,2,Unfurnished,Dwarka,  South West Delhi ,"MTNL Employees House Welfare Society, Dwarka Sector 24",1,Ready_to_move,New_Property,Apartment,3800,5130000
1540,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Nav Kairali Apartment, Dwarka Sector 3",1,Ready_to_move,Resale,Apartment,3524,14500000
1540,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Nav Kairali Apartment, Dwarka Sector 3",1,Ready_to_move,Resale,Apartment,3524,14500000
1800,4,3,Semi-Furnished,Dwarka,  South West Delhi ,"Neelachal, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,16500000
1700,4,3,Unfurnished,Dwarka,  South West Delhi ,"Neelachal, Dwarka Sector 5",1,Ready_to_move,Resale,Apartment,3524,20500000
1500,3,2,Furnished,Dwarka,  South West Delhi ,"New Jyoti Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,10700,16200000
1200,2,2,Semi-Furnished,Dwarka,  South West Delhi ,"Palm Green Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,13000000
1750,3,2,Furnished,Dwarka,  South West Delhi ,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,10700,14900000
1800,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"Pushpanjali Apartments, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15500000
1650,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15500000
1600,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Rajasthan Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,15200000
2700,4,3,Furnished,Dwarka,  South West Delhi ,"Sadbhawna CGHS, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,10700,27500000
1600,3,3,Unfurnished,Dwarka,  South West Delhi ,"Saheta Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,16200000
1600,4,2,Furnished,Dwarka,  South West Delhi ,"Sanchar Vihar Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,19500000
1585,3,3,Semi-Furnished,Dwarka,  South West Delhi ,"Sarve Satyam Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,,16600000
900,3,2,Semi-Furnished,Dwarka,  South West Delhi ,"SB Residency, Dwarka Mor",1,Ready_to_move,New_Property,Builder_Floor,6111,2800000
1200,4,3,Semi-Furnished,Dwarka,  South West Delhi ,"SB Residency, Dwarka Mor",1,Ready_to_move,New_Property,Builder_Floor,6111,6800000
